"","date","O3","RH","SR","TOUT","WSR","MONTH","HORA","O3P","CALIDAD"
"6672",-61448869404,3,54,0,24.03,3.9,"10",23,23,"Buena"
"6673",-61448865804,3,56,0,23.74,3.3,"10",0,17.625,"Buena"
"6674",-61448862204,4,59,0,23.52,2.9,"10",1,13,"Buena"
"6675",-61448858604,15,61,0,23.14,6.2,"10",2,10.5,"Buena"
"6676",-61448855004,16,63,0,22.54,6.8,"10",3,9,"Buena"
"6677",-61448851404,16,69,0,21.74,6.4,"10",4,8.5,"Buena"
"6678",-61448847804,10,72,0,21.25,5.9,"10",5,8.75,"Buena"
"6679",-61448844204,10,72,0,21.22,4.9,"10",6,9.625,"Buena"
"6680",-61448840604,9,73,0,21.07,5.5,"10",7,10.375,"Buena"
"6681",-61448837004,9,73,0,21.06,6.4,"10",8,11.125,"Buena"
"6682",-61448833404,11,71,0,21.84,4.3,"10",9,12,"Buena"
"6683",-61448829804,16,67,0,23.07,4.2,"10",10,12.125,"Buena"
"6684",-61448826204,15,67,0,22.83,5.5,"10",11,12,"Buena"
"6685",-61448822604,21,64,0,24.05,5.7,"10",12,12.625,"Buena"
"6686",-61448819004,32,58,0,25.21,6.5,"10",13,15.375,"Buena"
"6687",-61448815404,38,58,0,24.73,6.8,"10",14,18.875,"Buena"
"6688",-61448811804,41,57,0,24.61,7.3,"10",15,22.875,"Buena"
"6689",-61448808204,33,59,0,24.18,8.9,"10",16,25.875,"Buena"
"6690",-61448804604,35,64,0,23.63,10.4,"10",17,28.875,"Buena"
"6691",-61448801004,17,71,0,21.62,9.7,"10",18,29,"Buena"
"6692",-61448797404,16,78,0,20.59,5.9,"10",19,29.125,"Buena"
"6693",-61448793804,9,81,0,20.38,8.7,"10",20,27.625,"Buena"
"6694",-61448790204,22,79,0,20.38,7.9,"10",21,26.375,"Buena"
"6695",-61448786604,10,80,0,20.22,5.2,"10",22,22.875,"Buena"
"6696",-61448783004,14,80,0,19.83,5.2,"10",23,19.5,"Buena"
"6697",-61448779404,20,79,0,18.99,5.6,"10",0,17.875,"Buena"
"6698",-61448775804,26,76,0,18.59,3.9,"10",1,16.75,"Buena"
"6699",-61448772204,15,77,0,18.35,5.1,"10",2,16.5,"Buena"
"6700",-61448768604,17,81,0,17.7,3.6,"10",3,16.625,"Buena"
"6701",-61448765004,9,82,0,17.39,4.2,"10",4,16.625,"Buena"
"6702",-61448761404,9,83,0,17.31,3.6,"10",5,15,"Buena"
"6703",-61448757804,10,84,0,17.22,4.5,"10",6,15,"Buena"
"6704",-61448754204,7,84,0,17.36,2.4,"10",7,14.125,"Buena"
"6705",-61448750604,5,83,0,17.7,3.3,"10",8,12.25,"Buena"
"6706",-61448747004,5,81,0,19.58,2.2,"10",9,9.625,"Buena"
"6707",-61448743404,21,73,0,22.42,4,"10",10,10.375,"Buena"
"6708",-61448739804,30,65,0,23.13,5.9,"10",11,12,"Buena"
"6709",-61448736204,34,62,0,23.12,7.3,"10",12,15.125,"Buena"
"6710",-61448732604,40,55,0,25.31,6.3,"10",13,19,"Buena"
"6711",-61448729004,42,51,0,25.6,8.6,"10",14,23,"Buena"
"6712",-61448725404,43,55,0,24.5,8.9,"10",15,27.5,"Buena"
"6713",-61448721804,44,53,0,24.49,8.7,"10",16,32.375,"Buena"
"6714",-61448718204,45,55,0,23.96,8.5,"10",17,37.375,"Buena"
"6715",-61448714604,38,57,0,23.61,7.8,"10",18,39.5,"Buena"
"6716",-61448711004,20,69,0,21.76,10.6,"10",19,38.25,"Buena"
"6717",-61448707404,24,73,0,20.88,5.8,"10",20,37,"Buena"
"6718",-61448703804,22,76,0,20.18,8,"10",21,34.75,"Buena"
"6719",-61448700204,18,82,0,19.08,5.2,"10",22,31.75,"Buena"
"6720",-61448696604,21,83,0,19.14,3.9,"10",23,29,"Buena"
"6721",-61448693004,15,84,0,19.41,2.9,"10",0,25.375,"Buena"
"6722",-61448689404,13,83,0,19.45,4.7,"10",1,21.375,"Buena"
"6723",-61448685804,10,84,0,19.26,3.7,"10",2,17.875,"Buena"
"6724",-61448682204,9,84,0,19.48,2.2,"10",3,16.5,"Buena"
"6725",-61448678604,13,83,0,19.69,1.8,"10",4,15.125,"Buena"
"6726",-61448675004,8,82,0,19.83,2.4,"10",5,13.375,"Buena"
"6727",-61448671404,4,82,0,19.8,3.3,"10",6,11.625,"Buena"
"6728",-61448667804,3,83,0,19.51,4.3,"10",7,9.375,"Buena"
"6729",-61448664204,3,83,0,19.87,3.7,"10",8,7.875,"Buena"
"6730",-61448660604,5,83,0,20.04,5.7,"10",9,6.875,"Buena"
"6731",-61448657004,12,80,0,21,3.7,"10",10,7.125,"Buena"
"6732",-61448653404,24,75,0,20.98,8.3,"10",11,9,"Buena"
"6733",-61448649804,25,79,0.002,19.71,6.2,"10",12,10.5,"Buena"
"6734",-61448646204,31,76,0,21.46,5.7,"10",13,13.375,"Buena"
"6735",-61448642604,29,70,0,22.03,8.2,"10",14,16.5,"Buena"
"6736",-61448639004,25,64,0,21.92,9,"10",15,19.25,"Buena"
"6737",-61448635404,38,64,0,22.43,6.3,"10",16,23.625,"Buena"
"6738",-61448631804,38,62,0,22.44,4.4,"10",17,27.75,"Buena"
"6739",-61448628204,31,59,0,22.24,5,"10",18,30.125,"Buena"
"6740",-61448624604,18,55,0,22.11,5,"10",19,29.375,"Buena"
"6741",-61448621004,13,61,0,21.68,6.7,"10",20,27.875,"Buena"
"6742",-61448617404,16,64,0,21.06,5.1,"10",21,26,"Buena"
"6743",-61448613804,14,65,0,21.05,5,"10",22,24.125,"Buena"
"6744",-61448610204,5,62,0,20.87,3.8,"10",23,21.625,"Buena"
"6745",-61448606604,4,67,0,20.54,3.2,"10",0,17.375,"Buena"
"6746",-61448603004,2,76,0,19.56,4.6,"10",1,12.875,"Buena"
"6747",-61448599404,4,79,0,18.99,3.2,"10",2,9.5,"Buena"
"6748",-61448595804,4,81,0,18.78,3.8,"10",3,7.75,"Buena"
"6749",-61448592204,5,80,0,18.95,2.8,"10",4,6.75,"Buena"
"6750",-61448588604,6,78,0,18.98,3.4,"10",5,5.5,"Buena"
"6751",-61448585004,3,77,0,18.68,4.1,"10",6,4.125,"Buena"
"6752",-61448581404,3,76,0,18.62,4.1,"10",7,3.875,"Buena"
"6753",-61448577804,5,75,0,19.09,3.7,"10",8,4,"Buena"
"6754",-61448574204,17,70,0,21.58,2.1,"10",9,5.875,"Buena"
"6755",-61448570604,42,58,0,24.23,3.9,"10",10,10.625,"Buena"
"6756",-61448567004,50,54,0,24.91,7.6,"10",11,16.375,"Buena"
"6757",-61448563404,64,52,0,25.27,10,"10",12,23.75,"Aceptable"
"6758",-61448559804,76,49,0,26.13,10.4,"10",13,32.5,"Aceptable"
"6759",-61448556204,63,43,0,27.01,11.9,"10",14,40,"Aceptable"
"6760",-61448552604,57,41,0,27.58,12.5,"10",15,46.75,"Aceptable"
"6761",-61448549004,54,41,0,27.43,13.8,"10",16,52.875,"Aceptable"
"6762",-61448545404,51,43,0,27.15,12.9,"10",17,57.125,"Aceptable"
"6763",-61448541804,50,52,0,25.61,13.5,"10",18,58.125,"Aceptable"
"6764",-61448538204,47,56,0,24.75,13.8,"10",19,57.75,"Aceptable"
"6765",-61448534604,43,57,0,24.27,13.3,"10",20,55.125,"Aceptable"
"6766",-61448531004,45,68,0,22.51,13.4,"10",21,51.25,"Aceptable"
"6767",-61448527404,42,72,0,22,12.4,"10",22,48.625,"Buena"
"6768",-61448523804,45,72,0,21.73,11.4,"10",23,47.125,"Buena"
"6769",-61448520204,42,73,0,21.53,9.9,"10",0,45.625,"Buena"
"6770",-61448516604,42,74,0,21.45,9.1,"10",1,44.5,"Buena"
"6771",-61448513004,37,77,0,20.68,7.8,"10",2,42.875,"Buena"
"6772",-61448509404,32,79,0,20.3,4.7,"10",3,41,"Buena"
"6773",-61448505804,19,81,0,19.7,5.3,"10",4,38,"Buena"
"6774",-61448502204,24,82,0,19.7,5.1,"10",5,35.375,"Buena"
"6775",-61448498604,19,82,0,19.72,6.1,"10",6,32.5,"Buena"
"6776",-61448495004,18,82,0,19.71,5.3,"10",7,29.125,"Buena"
"6777",-61448491404,11,82,0,19.92,4.7,"10",8,25.25,"Buena"
"6778",-61448487804,15,81,0,20.47,4.8,"10",9,21.875,"Buena"
"6779",-61448484204,25,79,0,20.95,7.7,"10",10,20.375,"Buena"
"6780",-61448480604,36,75,0,21.78,9.5,"10",11,20.875,"Buena"
"6781",-61448477004,43,72,0,22.31,10.7,"10",12,23.875,"Buena"
"6782",-61448473404,51,67,0,23.37,9.8,"10",13,27.25,"Buena"
"6783",-61448469804,61,63,0,24.3,9.8,"10",14,32.5,"Aceptable"
"6784",-61448466204,44,63,0,23.93,8.2,"10",15,35.75,"Buena"
"6785",-61448462604,30,69,0,23.37,5.4,"10",16,38.125,"Buena"
"6786",-61448459004,23,67,0,23.35,7.7,"10",17,39.125,"Buena"
"6787",-61448455404,15,67,0,23.3,7,"10",18,37.875,"Buena"
"6788",-61448451804,15,68,0,22.75,8.4,"10",19,35.25,"Buena"
"6789",-61448448204,13,65,0,22.9,8.1,"10",20,31.5,"Buena"
"6790",-61448444604,22,66,0,22.66,7.8,"10",21,27.875,"Buena"
"6791",-61448441004,6,65,0,22.9,3.2,"10",22,21,"Buena"
"6792",-61448437404,3,70,0,21.68,4.4,"10",23,15.875,"Buena"
"6793",-61448433804,3,77,0,20.7,3.8,"10",0,12.5,"Buena"
"6794",-61448430204,3,79,0,20.34,3.9,"10",1,10,"Buena"
"6795",-61448426604,15,78,0,20.58,4.7,"10",2,10,"Buena"
"6796",-61448423004,26,76,0,20.49,4.3,"10",3,11.375,"Buena"
"6797",-61448419404,20,77,0,20.15,3.8,"10",4,12.25,"Buena"
"6798",-61448415804,11,80,0,19.7,2.2,"10",5,10.875,"Buena"
"6799",-61448412204,6,81,0,19.72,3.7,"10",6,10.875,"Buena"
"6800",-61448408604,3,82,0,19.65,3.6,"10",7,10.875,"Buena"
"6801",-61448405004,3,83,0,19.91,4.9,"10",8,10.875,"Buena"
"6802",-61448401404,10,81,0,20.64,5.6,"10",9,11.75,"Buena"
"6803",-61448397804,18,78,0,21.97,5.1,"10",10,12.125,"Buena"
"6804",-61448394204,28,72,0,22.95,6.7,"10",11,12.375,"Buena"
"6805",-61448390604,39,64,0,25.14,4.9,"10",12,14.75,"Buena"
"6806",-61448387004,58,61,0,24.77,5.7,"10",13,20.625,"Aceptable"
"6807",-61448383404,53,62,0,24.74,4,"10",14,26.5,"Aceptable"
"6808",-61448379804,50,58,0,25.29,8.1,"10",15,32.375,"Buena"
"6809",-61448376204,44,57,0,25.45,9.8,"10",16,37.5,"Buena"
"6810",-61448372604,34,59,0,25.19,9.1,"10",17,40.5,"Buena"
"6811",-61448369004,31,60,0,24.8,8.5,"10",18,42.125,"Buena"
"6812",-61448365404,27,62,0,24.32,7.4,"10",19,42,"Buena"
"6813",-61448361804,18,64,0,23.95,4.7,"10",20,39.375,"Buena"
"6814",-61448358204,3,67,0,23.01,3.6,"10",21,32.5,"Buena"
"6815",-61448354604,3,69,0,22.37,3.9,"10",22,26.25,"Buena"
"6816",-61448351004,3,70,0,22.19,2.3,"10",23,20.375,"Buena"
"6831",-61448297004,65,40,0,32.41,5.8,"10",14,36.1666666666667,"Aceptable"
"6832",-61448293404,63,37,0,33.17,6.5,"10",15,40,"Aceptable"
"6833",-61448289804,57,35,0,33.27,7.5,"10",16,42.125,"Aceptable"
"6834",-61448286204,47,33,0,33.16,7.7,"10",17,47.375,"Buena"
"6835",-61448282604,44,35,0,32.46,6.9,"10",18,51.25,"Aceptable"
"6836",-61448279004,37,41,0,30.27,8.5,"10",19,51.5,"Aceptable"
"6837",-61448275404,30,50,0,28.7,5.7,"10",20,49.625,"Buena"
"6838",-61448271804,21,53,0,27.98,4.9,"10",21,45.5,"Buena"
"6839",-61448268204,20,57,0,26.98,2.8,"10",22,39.875,"Buena"
"6840",-61448264604,10,58,0,26.3,3,"10",23,33.25,"Buena"
"6841",-61448261004,3,63,0,24.65,5.7,"10",0,26.5,"Buena"
"6842",-61448257404,3,67,0,24.03,4.6,"10",1,21,"Buena"
"6843",-61448253804,3,68,0,23.84,4.2,"10",2,15.875,"Buena"
"6855",-61448210604,48,27,0,34.1,7.8,"10",14,34.3333333333333,"Buena"
"6856",-61448207004,49,26,0,33.82,8.5,"10",15,36.4285714285714,"Buena"
"6857",-61448203404,47,24,0,33.98,8.7,"10",16,37.75,"Buena"
"6858",-61448199804,45,24,0,33.52,9.6,"10",17,42.375,"Buena"
"6859",-61448196204,41,24,0,32.6,7.5,"10",18,44.625,"Buena"
"6860",-61448192604,31,32,0,30.69,6.3,"10",19,43.5,"Buena"
"6861",-61448189004,13,40,0,28.85,3,"10",20,39.75,"Buena"
"6862",-61448185404,4,38,0,27.4,5.3,"10",21,34.75,"Buena"
"6863",-61448181804,3,36,0,26.93,4.5,"10",22,29.125,"Buena"
"6864",-61448178204,3,40,0,26.43,6.5,"10",23,23.375,"Buena"
"6865",-61448174604,3,46,0,25.33,5.6,"10",0,17.875,"Buena"
"6874",-61448142204,10,62,0,26.94,3.1,"10",9,3.83333333333333,"Buena"
"6875",-61448138604,21,57,0,28.1,4.2,"10",10,6.28571428571429,"Buena"
"6876",-61448135004,32,54,0,28.32,6.8,"10",11,9.5,"Buena"
"6877",-61448131404,35,54,0,28.73,8.8,"10",12,13.625,"Buena"
"6878",-61448127804,35,49,0,29.71,10.6,"10",13,17.75,"Buena"
"6879",-61448124204,61,44,0,30.32,14,"10",14,25.125,"Aceptable"
"6880",-61448120604,47,44,0,30.69,15.2,"10",15,30.625,"Buena"
"6881",-61448117004,39,44,0,30.8,13.3,"10",16,35,"Buena"
"6882",-61448113404,37,44,0,30.29,14,"10",17,38.375,"Buena"
"6883",-61448109804,32,46,0,29.59,12.9,"10",18,39.75,"Buena"
"6884",-61448106204,26,48,0,28.8,9.9,"10",19,39,"Buena"
"6885",-61448102604,19,50,0,28.52,8.3,"10",20,37,"Buena"
"6886",-61448099004,5,53,0,27.93,6.8,"10",21,33.25,"Buena"
"6887",-61448095404,3,55,0,27.08,7.1,"10",22,26,"Buena"
"6888",-61448091804,14,58,0,26.34,12.6,"10",23,21.875,"Buena"
"6889",-61448088204,15,67,0,24.76,10.3,"10",0,18.875,"Buena"
"6890",-61448084604,12,71,0,24,8.1,"10",1,15.75,"Buena"
"6891",-61448081004,12,75,0,23.37,8.1,"10",2,13.25,"Buena"
"6892",-61448077404,12,78,0,22.91,8.8,"10",3,11.5,"Buena"
"6895",-61448066604,8,81,0,22.35,8.3,"10",6,12.1666666666667,"Buena"
"6896",-61448063004,5,81,0,22.2,6.6,"10",7,10.6666666666667,"Buena"
"6897",-61448059404,8,79,0,23.36,5.3,"10",8,9.5,"Buena"
"6898",-61448055804,14,72,0,25.03,5.6,"10",9,9.83333333333333,"Buena"
"6899",-61448052204,16,68,0,25.16,5.9,"10",10,10.5,"Buena"
"6900",-61448048604,26,61,0,26.81,6.9,"10",11,12.8333333333333,"Buena"
"6901",-61448045004,35,55,0,28.16,8.1,"10",12,16,"Buena"
"6902",-61448041404,42,53,0,28.96,10,"10",13,19.25,"Buena"
"6903",-61448037804,42,52,0,29.63,10.3,"10",14,23.5,"Buena"
"6904",-61448034204,42,51,0,29.68,11.3,"10",15,28.125,"Buena"
"6905",-61448030604,41,50,0,29.93,10.8,"10",16,32.25,"Buena"
"6906",-61448027004,37,50,0,29.76,12.6,"10",17,35.125,"Buena"
"6907",-61448023404,29,52,0,29.27,12.2,"10",18,36.75,"Buena"
"6908",-61448019804,24,53,0,28.4,9.6,"10",19,36.5,"Buena"
"6909",-61448016204,16,53,0,28.24,7.4,"10",20,34.125,"Buena"
"6910",-61448012604,14,54,0,28.1,6,"10",21,30.625,"Buena"
"6911",-61448009004,8,57,0,27.34,7.3,"10",22,26.375,"Buena"
"6912",-61448005404,13,65,0,25.9,12.6,"10",23,22.75,"Buena"
"6913",-61448001804,14,72,0,24.71,9.3,"10",0,19.375,"Buena"
"6914",-61447998204,14,76,0,23.87,9.3,"10",1,16.5,"Buena"
"6915",-61447994604,13,78,0,23.46,9.2,"10",2,14.5,"Buena"
"6916",-61447991004,13,80,0,23.13,9,"10",3,13.125,"Buena"
"6917",-61447987404,13,81,0,22.91,9.2,"10",4,12.75,"Buena"
"6919",-61447980204,11,82,0,22.7,8.1,"10",6,13,"Buena"
"6920",-61447976604,9,82,0,22.66,6.9,"10",7,12.4285714285714,"Buena"
"6921",-61447973004,9,82,0,22.66,6.9,"10",8,11.7142857142857,"Buena"
"6922",-61447969404,13,81,0,23.7,7.3,"10",9,11.5714285714286,"Buena"
"6923",-61447965804,20,74,0,25.16,6.7,"10",10,12.5714285714286,"Buena"
"6924",-61447962204,30,67,0,26.21,5.7,"10",11,15,"Buena"
"6925",-61447958604,33,63,0,26.98,5.5,"10",12,17.8571428571429,"Buena"
"6926",-61447955004,44,58,0,28.37,6.3,"10",13,21.125,"Buena"
"6927",-61447951404,50,54,0,29.27,7,"10",14,26,"Buena"
"6928",-61447947804,48,49,0,30.52,9.7,"10",15,30.875,"Buena"
"6929",-61447944204,39,47,0,30.85,11.7,"10",16,34.625,"Buena"
"6930",-61447940604,35,48,0,30.73,12.2,"10",17,37.375,"Buena"
"6931",-61447937004,32,50,0,30.14,8.9,"10",18,38.875,"Buena"
"6932",-61447933404,26,53,0,29.07,7.9,"10",19,38.375,"Buena"
"6933",-61447929804,13,55,0,28.72,6.1,"10",20,35.875,"Buena"
"6934",-61447926204,5,57,0,28.25,5.3,"10",21,31,"Buena"
"6935",-61447922604,13,60,0,27.31,12.7,"10",22,26.375,"Buena"
"6936",-61447919004,16,64,0,25.95,10.7,"10",23,22.375,"Buena"
"6937",-61447915404,14,67,0,24.96,11.2,"10",0,19.25,"Buena"
"6938",-61447911804,13,72,0,24.25,10,"10",1,16.5,"Buena"
"6939",-61447908204,12,75,0,23.79,9.5,"10",2,14,"Buena"
"6940",-61447904604,11,78,0,23.5,8.8,"10",3,12.125,"Buena"
"6941",-61447901004,10,80,0,23.34,7.9,"10",4,11.75,"Buena"
"6942",-61447897404,9,81,0,23.22,8,"10",5,12.25,"Buena"
"6943",-61447893804,8,81,0,23.03,8.3,"10",6,11.625,"Buena"
"6944",-61447890204,5,82,0,22.78,7.6,"10",7,10.25,"Buena"
"6945",-61447886604,8,82,0,23.15,6.2,"10",8,9.5,"Buena"
"6946",-61447883004,13,79,0,24.11,5.8,"10",9,9.5,"Buena"
"6947",-61447879404,17,73,0,25.47,6.9,"10",10,10.125,"Buena"
"6948",-61447875804,29,64,0,27.36,7.4,"10",11,12.375,"Buena"
"6949",-61447872204,41,56,0,28.93,8.4,"10",12,16.25,"Buena"
"6950",-61447868604,53,51,0,29.71,9.2,"10",13,21.75,"Aceptable"
"6951",-61447865004,46,46,0,30.64,10.6,"10",14,26.5,"Buena"
"6952",-61447861404,45,45,0,30.56,9.8,"10",15,31.5,"Buena"
"6953",-61447857804,30,54,0,28.21,13.2,"10",16,34.25,"Buena"
"6954",-61447854204,24,70,0,23.94,19.3,"10",17,35.625,"Buena"
"6955",-61447850604,24,70,0,22.29,17.8,"10",18,36.5,"Buena"
"6956",-61447847004,24,71,0,21.37,12.4,"10",19,35.875,"Buena"
"6957",-61447843404,22,71,0,21.17,8.9,"10",20,33.5,"Buena"
"6958",-61447839804,18,76,0,20.33,8,"10",21,29.125,"Buena"
"6959",-61447836204,13,80,0,19.15,5.3,"10",22,25,"Buena"
"6960",-61447832604,13,83,0,18.55,7.2,"10",23,21,"Buena"
"6961",-61447829004,23,84,0,15.89,13.1,"10",0,20.125,"Buena"
"6962",-61447825404,29,84,0,14.49,12.1,"10",1,20.75,"Buena"
"6963",-61447821804,29,85,0,14.27,9.5,"10",2,21.375,"Buena"
"6964",-61447818204,30,84,0,14.41,9.4,"10",3,22.125,"Buena"
"6965",-61447814604,30,83,0,14.65,7.1,"10",4,23.125,"Buena"
"6966",-61447811004,31,82,0,14.13,8.5,"10",5,24.75,"Buena"
"6967",-61447807404,29,83,0,13.75,6.5,"10",6,26.75,"Buena"
"6968",-61447803804,26,79,0,14.22,6.2,"10",7,28.375,"Buena"
"6969",-61447800204,22,77,0,14.48,3.4,"10",8,28.25,"Buena"
"6970",-61447796604,27,72,0,14.92,6.6,"10",9,28,"Buena"
"6971",-61447793004,28,63,0,14.46,12.6,"10",10,27.875,"Buena"
"6972",-61447789404,32,60,0,13.47,10.4,"10",11,28.125,"Buena"
"6973",-61447785804,31,61,0,14.56,6.5,"10",12,28.25,"Buena"
"6974",-61447782204,31,65,0,14.7,10.7,"10",13,28.25,"Buena"
"6975",-61447778604,30,68,0,14.06,9.7,"10",14,28.375,"Buena"
"6976",-61447775004,25,71,0,13.48,9.1,"10",15,28.25,"Buena"
"6977",-61447771404,21,74,0,13.1,8.1,"10",16,28.125,"Buena"
"6978",-61447767804,22,76,0,13,8.3,"10",17,27.5,"Buena"
"6979",-61447764204,21,78,0,12.59,9,"10",18,26.625,"Buena"
"6980",-61447760604,18,79,0,12.25,4.9,"10",19,24.875,"Buena"
"6981",-61447757004,20,79,0,12.67,3.1,"10",20,23.5,"Buena"
"6982",-61447753404,22,78,0,13.14,3.4,"10",21,22.375,"Buena"
"6983",-61447749804,15,76,0,13.32,4.2,"10",22,20.5,"Buena"
"6984",-61447746204,13,75,0,13.46,4.4,"10",23,19,"Buena"
"6985",-61447742604,14,74,0,13.67,4.3,"10",0,18.125,"Buena"
"6986",-61447739004,14,72,0,14.01,2.8,"10",1,17.125,"Buena"
"6987",-61447735404,14,70,0,14.34,2.1,"10",2,16.25,"Buena"
"6988",-61447731804,10,68,0,14.56,2.2,"10",3,15.25,"Buena"
"6989",-61447728204,5,68,0,14.56,3.7,"10",4,13.375,"Buena"
"6990",-61447724604,8,64,0,14.57,4.3,"10",5,11.625,"Buena"
"6991",-61447721004,5,71,0,13.77,4.9,"10",6,10.375,"Buena"
"6992",-61447717404,5,71,0,14.04,4,"10",7,9.375,"Buena"
"6993",-61447713804,5,67,0,14.78,3.5,"10",8,8.25,"Buena"
"6994",-61447710204,17,58,0,16.26,3.6,"10",9,8.625,"Buena"
"6995",-61447706604,24,44,0,18.17,4.1,"10",10,9.875,"Buena"
"6996",-61447703004,32,37,0,18.67,7.8,"10",11,12.625,"Buena"
"6997",-61447699404,45,33,0,19.59,8.5,"10",12,17.625,"Buena"
"6998",-61447695804,56,33,0,20.11,9.2,"10",13,23.625,"Aceptable"
"6999",-61447692204,55,34,0,21.11,8.9,"10",14,29.875,"Aceptable"
"7000",-61447688604,51,32,0,20.95,9.9,"10",15,35.625,"Buena"
"7001",-61447685004,52,34,0,21.07,9.9,"10",16,41.5,"Aceptable"
"7002",-61447681404,45,37,0,20.49,9.8,"10",17,45,"Buena"
"7003",-61447677804,39,39,0,19.67,10.1,"10",18,46.875,"Buena"
"7004",-61447674204,33,44,0,18.09,9.6,"10",19,47,"Buena"
"7005",-61447670604,31,47,0,17.46,10.2,"10",20,45.25,"Buena"
"7006",-61447667004,16,49,0,16.98,7.9,"10",21,40.25,"Buena"
"7007",-61447663404,11,53,0,16.38,4.8,"10",22,34.75,"Buena"
"7008",-61447659804,9,53,0,15.96,3.2,"10",23,29.5,"Buena"
"7009",-61447656204,3,56,0,15.3,2.4,"10",0,23.375,"Buena"
"7010",-61447652604,3,55,0,14.88,2.9,"10",1,18.125,"Buena"
"7011",-61447649004,3,58,0,14.2,3.2,"10",2,13.625,"Buena"
"7013",-61447641804,4,66,0,13.13,3.9,"10",4,7,"Buena"
"7014",-61447638204,3,65,0,12.27,4.4,"10",5,5.14285714285714,"Buena"
"7015",-61447634604,4,67,0,12.04,3.4,"10",6,4.14285714285714,"Buena"
"7016",-61447631004,4,68,0,12.5,2.3,"10",7,3.42857142857143,"Buena"
"7017",-61447627404,4,64,0,14.97,3.3,"10",8,3.57142857142857,"Buena"
"7018",-61447623804,8,51,0,18.08,4.7,"10",9,4.28571428571429,"Buena"
"7019",-61447620204,20,44,0,19.86,5,"10",10,6.71428571428571,"Buena"
"7020",-61447616604,23,35,0,22.96,4.3,"10",11,8.75,"Buena"
"7021",-61447613004,36,32,0,24.71,5.1,"10",12,12.75,"Buena"
"7022",-61447609404,50,30,0,25.82,6.4,"10",13,18.625,"Buena"
"7023",-61447605804,58,30,0,26.34,6.7,"10",14,25.375,"Aceptable"
"7024",-61447602204,61,29,0,26.88,6.6,"10",15,32.5,"Aceptable"
"7025",-61447598604,59,30,0,26.75,7.8,"10",16,39.375,"Aceptable"
"7026",-61447595004,61,32,0,26.19,8.7,"10",17,46,"Aceptable"
"7027",-61447591404,70,34,0,25.02,8.8,"10",18,52.25,"Aceptable"
"7028",-61447587804,52,39,0,23.25,9.4,"10",19,55.875,"Aceptable"
"7029",-61447584204,19,43,0,22.19,7.2,"10",20,53.75,"Aceptable"
"7030",-61447580604,16,48,0,21.34,5.7,"10",21,49.5,"Buena"
"7031",-61447577004,7,50,0,20.56,3.7,"10",22,43.125,"Buena"
"7032",-61447573404,3,54,0,19.69,3.7,"10",23,35.875,"Buena"
"7033",-61447569804,3,59,0,18.42,3.9,"10",0,28.875,"Buena"
"7034",-61447566204,3,61,0,17.67,3.6,"10",1,21.625,"Buena"
"7047",-61447519404,71,26,0,29.21,7.7,"10",14,39.8333333333333,"Aceptable"
"7048",-61447515804,70,29,0,28.92,9.2,"10",15,44.1428571428571,"Aceptable"
"7049",-61447512204,84,32,0,28.37,10.8,"10",16,49.125,"Aceptable"
"7050",-61447508604,106,35,0,27.66,11.4,"10",17,61.625,"Mala"
"7051",-61447505004,83,38,0,26.53,10,"10",18,69.875,"Aceptable"
"7052",-61447501404,56,41,0,25.2,8.3,"10",19,71.625,"Mala"
"7053",-61447497804,24,40,0,24.54,7,"10",20,68.5,"Aceptable"
"7054",-61447494204,13,45,0,23.81,5.6,"10",21,63.375,"Aceptable"
"7055",-61447490604,5,50,0,22.74,3.5,"10",22,55.125,"Aceptable"
"7056",-61447487004,4,56,0,20.86,4.5,"10",23,46.875,"Buena"
"7057",-61447483404,3,61,0,19.86,4.1,"10",0,36.75,"Buena"
"7058",-61447479804,3,63,0,19.07,4.5,"10",1,23.875,"Buena"
"7059",-61447476204,3,66,0,17.94,5,"10",2,13.875,"Buena"
"7071",-61447433004,84,35,0,29.94,9.4,"10",14,45.3333333333333,"Aceptable"
"7072",-61447429404,91,34,0,29.96,11.4,"10",15,51.8571428571429,"Aceptable"
"7073",-61447425804,83,35,0,30.08,11.9,"10",16,55.75,"Aceptable"
"7074",-61447422204,53,39,0,29.01,12.3,"10",17,61.5,"Aceptable"
"7075",-61447418604,34,47,0,27.62,12.1,"10",18,63.5,"Aceptable"
"7076",-61447415004,26,52,0,26.31,12.7,"10",19,62.875,"Aceptable"
"7077",-61447411404,20,55,0,25.48,9.5,"10",20,58.5,"Aceptable"
"7078",-61447407804,18,59,0,24.57,8.2,"10",21,51.125,"Aceptable"
"7079",-61447404204,7,62,0,23.81,3.1,"10",22,41.5,"Buena"
"7080",-61447400604,2,67,0,22.23,6,"10",23,30.375,"Buena"
"7081",-61447397004,2,73,0,20.65,5.1,"10",0,20.25,"Buena"
"7082",-61447393404,3,76,0,19.93,3.6,"10",1,14,"Buena"
"7083",-61447389804,10,76,0,20.03,5.9,"10",2,11,"Buena"
"7084",-61447386204,12,77,0,19.55,5.2,"10",3,9.25,"Buena"
"7085",-61447382604,10,78,0,19.08,4.4,"10",4,8,"Buena"
"7086",-61447379004,3,80,0,18.44,4,"10",5,6.125,"Buena"
"7087",-61447375404,3,82,0,18.22,3.8,"10",6,5.625,"Buena"
"7088",-61447371804,8,83,0,18.39,4.1,"10",7,6.375,"Buena"
