"","date","O3","RH","SR","TOUT","WSR","MONTH","HORA","O3P","CALIDAD"
"7565",1668247200,21,35,0.002,17.46,4.5,"11",4,15.5,"Buena"
"7566",1668250800,19,40,0.002,16.31,4.8,"11",5,15.25,"Buena"
"7567",1668254400,15,43,0.002,15.49,6,"11",6,15.625,"Buena"
"7568",1668258000,14,41,0.002,14.96,5.2,"11",7,15.875,"Buena"
"7569",1668261600,12,45,0.028,13.59,6,"11",8,16,"Buena"
"7570",1668265200,12,45,0.093,13.12,6.4,"11",9,15.625,"Buena"
"7571",1668268800,12,44,0.219,13.23,5.9,"11",10,15.25,"Buena"
"7573",1668276000,14,39,0.487,15.4,5.8,"11",12,14,"Buena"
"7574",1668279600,14,35,0.591,16.77,7.8,"11",13,13.2857142857143,"Buena"
"7575",1668283200,19,32,0.544,18.13,5.9,"11",14,13.8571428571429,"Buena"
"7576",1668286800,22,31,0.447,18.78,5.4,"11",15,15,"Buena"
"7577",1668290400,26,30,0.312,18.93,5.6,"11",16,17,"Buena"
"7578",1668294000,24,31,0.153,18.85,4.8,"11",17,18.7142857142857,"Buena"
"7579",1668297600,21,37,0.015,16.9,2.2,"11",18,20,"Buena"
"7580",1668301200,22,40,0.001,15.72,9.8,"11",19,20.25,"Buena"
"7581",1668304800,17,39,0.001,14.68,8.7,"11",20,20.625,"Buena"
"7582",1668308400,19,39,0.001,13.57,7,"11",21,21.25,"Buena"
"7583",1668312000,18,43,0.001,12.47,4.5,"11",22,21.125,"Buena"
"7584",1668315600,18,44,0.001,12,5.3,"11",23,20.625,"Buena"
"7585",1668319200,21,44,0.001,11.67,4.8,"11",0,20,"Buena"
"7586",1668322800,22,44,0.001,11.27,5.1,"11",1,19.75,"Buena"
"7587",1668326400,24,43,0.001,11.27,4.7,"11",2,20.125,"Buena"
"7588",1668330000,23,44,0.001,11.02,2.2,"11",3,20.25,"Buena"
"7589",1668333600,22,47,0.001,10.56,4.6,"11",4,20.875,"Buena"
"7590",1668337200,21,50,0.001,10.15,5.1,"11",5,21.125,"Buena"
"7591",1668340800,21,55,0.001,9.24,8.2,"11",6,21.5,"Buena"
"7592",1668344400,18,57,0.002,9.01,7.2,"11",7,21.5,"Buena"
"7593",1668348000,17,57,0.037,9.08,8.6,"11",8,21,"Buena"
"7594",1668351600,24,42,0.231,12.52,5,"11",9,21.25,"Buena"
"7595",1668355200,26,37,0.384,13.8,6.2,"11",10,21.5,"Buena"
"7596",1668358800,23,36,0.502,15.32,3.9,"11",11,21.5,"Buena"
"7597",1668362400,27,36,0.574,16.09,5.7,"11",12,22.125,"Buena"
"7598",1668366000,27,35,0.587,17.01,5.6,"11",13,22.875,"Buena"
"7599",1668369600,29,34,0.542,17.45,7.8,"11",14,23.875,"Buena"
"7600",1668373200,30,35,0.448,17.66,9.1,"11",15,25.375,"Buena"
"7601",1668376800,32,37,0.318,17.47,12.6,"11",16,27.25,"Buena"
"7602",1668380400,32,38,0.159,17.22,14.6,"11",17,28.25,"Buena"
"7603",1668384000,23,42,0.015,16.09,7.4,"11",18,27.875,"Buena"
"7604",1668387600,20,44,0.001,15.39,4.3,"11",19,27.5,"Buena"
"7605",1668391200,23,50,0.001,15.01,8.6,"11",20,27,"Buena"
"7606",1668394800,25,61,0.001,14.67,10.9,"11",21,26.75,"Buena"
"7607",1668398400,19,66,0.002,13.82,4,"11",22,25.5,"Buena"
"7608",1668402000,18,69,0.002,13.52,3.3,"11",23,24,"Buena"
"7609",1668405600,20,70,0.002,13.52,2.4,"11",0,22.5,"Buena"
"7610",1668409200,19,71,0.002,13.37,2.5,"11",1,20.875,"Buena"
"7611",1668412800,19,73,0.001,12.93,1.5,"11",2,20.375,"Buena"
"7612",1668416400,14,76,0.001,11.96,1.3,"11",3,19.625,"Buena"
"7613",1668420000,12,77,0.001,10.99,1,"11",4,18.25,"Buena"
"7614",1668423600,10,78,0.001,10.49,2.2,"11",5,16.375,"Buena"
"7615",1668427200,8,79,0.001,10.07,0.9,"11",6,15,"Buena"
"7616",1668430800,5,80,0.001,10.23,2.4,"11",7,13.375,"Buena"
"7617",1668434400,6,75,0.035,11.06,0.9,"11",8,11.625,"Buena"
"7618",1668438000,9,66,0.231,13.83,5.6,"11",9,10.375,"Buena"
"7619",1668441600,12,53,0.383,17.32,2.6,"11",10,9.5,"Buena"
"7620",1668445200,11,43,0.497,20.18,2.6,"11",11,9.125,"Buena"
"7621",1668448800,15,38,0.567,22.99,2.8,"11",12,9.5,"Buena"
"7622",1668452400,16,34,0.575,25.6,4.4,"11",13,10.25,"Buena"
"7623",1668456000,21,33,0.522,26.76,5.3,"11",14,11.875,"Buena"
"7624",1668459600,27,29,0.422,28.21,4.6,"11",15,14.625,"Buena"
"7625",1668463200,31,32,0.29,28.32,6,"11",16,17.75,"Buena"
"7626",1668466800,17,37,0.14,26.7,10.6,"11",17,18.75,"Buena"
"7627",1668470400,29,40,0.015,23.98,5.8,"11",18,20.875,"Buena"
"7628",1668474000,16,48,0.001,22.03,6.4,"11",19,21.5,"Buena"
"7629",1668477600,10,51,0.001,20.51,6.7,"11",20,20.875,"Buena"
"7630",1668481200,9,54,0.001,19.44,4.5,"11",21,20,"Buena"
"7631",1668484800,9,54,0.001,18.99,6.1,"11",22,18.5,"Buena"
"7632",1668488400,11,51,0.001,18.58,7.2,"11",23,16.5,"Buena"
"7633",1668492000,11,50,0.001,17.55,5,"11",0,14,"Buena"
"7634",1668495600,9,48,0.001,16.58,4.8,"11",1,13,"Buena"
"7635",1668499200,11,46,0.002,16.6,4.6,"11",2,10.75,"Buena"
"7636",1668502800,14,46,0.001,16.94,0.7,"11",3,10.5,"Buena"
"7637",1668506400,10,57,0.001,15.38,2.7,"11",4,10.5,"Buena"
"7638",1668510000,15,42,0.001,15.32,6.4,"11",5,11.25,"Buena"
"7639",1668513600,19,34,0.001,14.67,5.9,"11",6,12.5,"Buena"
"7640",1668517200,16,38,0.001,13.57,5.5,"11",7,13.125,"Buena"
"7641",1668520800,13,38,0.034,12.98,5.4,"11",8,13.375,"Buena"
"7642",1668524400,16,40,0.143,13.77,4.2,"11",9,14.25,"Buena"
"7643",1668528000,19,40,0.312,14.8,3.3,"11",10,15.25,"Buena"
"7644",1668531600,20,38,0.466,16.92,3.2,"11",11,16,"Buena"
"7645",1668535200,25,40,0.569,18.91,5.3,"11",12,17.875,"Buena"
"7646",1668538800,29,38,0.593,19.92,6.4,"11",13,19.625,"Buena"
"7647",1668542400,32,35,0.464,19.71,9.5,"11",14,21.25,"Buena"
"7648",1668546000,34,41,0.27,17.9,15.4,"11",15,23.5,"Buena"
"7649",1668549600,33,44,0.138,17.06,17.8,"11",16,26,"Buena"
"7650",1668553200,33,43,0.075,16.67,15.8,"11",17,28.125,"Buena"
"7651",1668556800,31,47,0.01,16.15,15.6,"11",18,29.625,"Buena"
"7652",1668560400,27,50,0.002,15.79,11.7,"11",19,30.5,"Buena"
"7653",1668564000,30,51,0.002,15.14,15.6,"11",20,31.125,"Buena"
"7654",1668567600,27,51,0.002,14.71,12.6,"11",21,30.875,"Buena"
"7655",1668571200,28,53,0.002,14.31,9.5,"11",22,30.375,"Buena"
"7656",1668574800,29,55,0.002,13.92,10.9,"11",23,29.75,"Buena"
"7657",1668578400,31,53,0.002,13.72,14,"11",0,29.5,"Buena"
"7658",1668582000,30,48,0.002,13.16,16.5,"11",1,29.125,"Buena"
"7659",1668585600,26,51,0.002,13.03,6,"11",2,28.5,"Buena"
"7660",1668589200,25,53,0.002,12.71,5.2,"11",3,28.25,"Buena"
"7661",1668592800,23,55,0.002,12.4,4.2,"11",4,27.375,"Buena"
"7662",1668596400,21,56,0.002,11.92,3.1,"11",5,26.625,"Buena"
"7663",1668600000,20,58,0.002,11.54,2.7,"11",6,25.625,"Buena"
"7664",1668603600,18,58,0.002,11.34,2.8,"11",7,24.25,"Buena"
"7665",1668607200,13,60,0.009,11.21,3.2,"11",8,22,"Buena"
"7666",1668610800,10,60,0.019,10.73,5.2,"11",9,19.5,"Buena"
"7667",1668614400,8,61,0.038,10.3,4.1,"11",10,17.25,"Buena"
"7668",1668618000,9,60,0.066,10.37,4.7,"11",11,15.25,"Buena"
"7669",1668621600,11,59,0.1,10.45,4.8,"11",12,13.75,"Buena"
"7670",1668625200,14,57,0.179,11.27,3.2,"11",13,12.875,"Buena"
"7671",1668628800,17,56,0.158,11.65,4.6,"11",14,12.5,"Buena"
"7672",1668632400,16,56,0.095,11.73,5,"11",15,12.25,"Buena"
"7673",1668636000,13,56,0.055,11.68,3.6,"11",16,12.25,"Buena"
"7674",1668639600,12,58,0.02,11.3,4,"11",17,12.5,"Buena"
"7675",1668643200,11,57,0.006,11.1,2.8,"11",18,12.875,"Buena"
"7676",1668646800,9,55,0.002,10.71,3.5,"11",19,12.875,"Buena"
"7677",1668650400,11,62,0.002,10.49,2.7,"11",20,12.875,"Buena"
"7678",1668654000,14,72,0.002,9.64,2.2,"11",21,12.875,"Buena"
"7679",1668657600,13,78,0.002,8.13,1.9,"11",22,12.375,"Buena"
"7680",1668661200,12,76,0.003,7.9,4.6,"11",23,11.875,"Buena"
"7681",1668664800,12,74,0.003,7.66,3.5,"11",0,11.75,"Buena"
"7682",1668668400,12,68,0.002,7.69,1.4,"11",1,11.75,"Buena"
"7683",1668672000,13,68,0.002,7.69,3.7,"11",2,12,"Buena"
"7684",1668675600,15,82,0.003,6.24,5.3,"11",3,12.75,"Buena"
"7685",1668679200,15,86,0.003,5.68,6.2,"11",4,13.25,"Buena"
"7686",1668682800,17,87,0.003,5.4,4.1,"11",5,13.625,"Buena"
"7687",1668686400,14,87,0.003,5.52,3.8,"11",6,13.75,"Buena"
"7688",1668690000,13,87,0.003,5.52,4.3,"11",7,13.875,"Buena"
"7689",1668693600,9,88,0.011,5.75,3.4,"11",8,13.5,"Buena"
"7690",1668697200,8,87,0.039,6.37,4.1,"11",9,13,"Buena"
"7691",1668700800,8,87,0.049,6.76,4.1,"11",10,12.375,"Buena"
"7692",1668704400,7,87,0.07,7.04,4.5,"11",11,11.375,"Buena"
"7693",1668708000,8,87,0.138,7.47,4.5,"11",12,10.5,"Buena"
"7694",1668711600,9,85,0.135,7.94,4.5,"11",13,9.5,"Buena"
"7695",1668715200,10,81,0.116,8.43,3.1,"11",14,9,"Buena"
"7696",1668718800,12,75,0.104,9.07,1.4,"11",15,8.875,"Buena"
"7697",1668722400,13,73,0.074,9.55,1.2,"11",16,9.375,"Buena"
"7698",1668726000,12,76,0.032,9.2,0.6,"11",17,9.875,"Buena"
"7699",1668729600,10,80,0.008,8.87,3.3,"11",18,10.125,"Buena"
"7700",1668733200,8,86,0.003,8.37,7.2,"11",19,10.25,"Buena"
"7701",1668736800,6,85,0.003,8.62,7.8,"11",20,10,"Buena"
"7702",1668740400,7,85,0.003,8.62,8.1,"11",21,9.75,"Buena"
"7703",1668744000,6,88,0.003,8.69,5.7,"11",22,9.25,"Buena"
"7704",1668747600,8,88,0.003,8.82,4.5,"11",23,8.75,"Buena"
"7705",1668751200,11,88,0.003,8.98,1.9,"11",0,8.5,"Buena"
"7706",1668754800,13,88,0.003,8.98,3.1,"11",1,8.625,"Buena"
"7707",1668758400,15,88,0.003,9,3.8,"11",2,9.25,"Buena"
"7708",1668762000,15,89,0.003,8.95,1.7,"11",3,10.125,"Buena"
"7709",1668765600,14,89,0.003,8.79,3.4,"11",4,11.125,"Buena"
"7710",1668769200,15,90,0.003,8.45,5.6,"11",5,12.125,"Buena"
"7711",1668772800,15,90,0.003,8.44,2.9,"11",6,13.25,"Buena"
"7712",1668776400,14,90,0.003,8.41,2.7,"11",7,14,"Buena"
"7713",1668780000,10,90,0.008,8.52,2.2,"11",8,13.875,"Buena"
"7714",1668783600,9,90,0.029,8.74,2.3,"11",9,13.375,"Buena"
"7715",1668787200,7,90,0.057,9.15,2.3,"11",10,12.375,"Buena"
"7716",1668790800,7,89,0.099,9.85,2.2,"11",11,11.375,"Buena"
"7717",1668794400,9,89,0.118,10.29,2.7,"11",12,10.75,"Buena"
"7718",1668798000,8,89,0.124,10.75,3.3,"11",13,9.875,"Buena"
"7719",1668801600,8,88,0.081,11.01,2.9,"11",14,9,"Buena"
"7720",1668805200,7,89,0.052,11.09,4.4,"11",15,8.125,"Buena"
"7721",1668808800,8,89,0.038,11.26,4.8,"11",16,7.875,"Buena"
"7722",1668812400,7,89,0.02,11.49,1.8,"11",17,7.625,"Buena"
"7723",1668816000,7,89,0.006,11.39,2,"11",18,7.625,"Buena"
"7724",1668819600,8,90,0.003,11.34,1.7,"11",19,7.75,"Buena"
"7725",1668823200,10,90,0.003,11.42,4.5,"11",20,7.875,"Buena"
"7726",1668826800,12,89,0.003,11.54,5.4,"11",21,8.375,"Buena"
"7727",1668830400,6,89,0.003,10.57,4.6,"11",22,8.125,"Buena"
"7728",1668834000,7,90,0.003,10.1,5.2,"11",23,8.125,"Buena"
"7729",1668837600,11,90,0.003,9.77,5.2,"11",0,8.5,"Buena"
"7730",1668841200,13,90,0.003,9.75,3.4,"11",1,9.25,"Buena"
"7731",1668844800,15,91,0.003,9.68,4.9,"11",2,10.25,"Buena"
"7732",1668848400,15,91,0.003,9.6,5.1,"11",3,11.125,"Buena"
"7733",1668852000,14,91,0.003,9.61,6.7,"11",4,11.625,"Buena"
"7734",1668855600,13,91,0.003,9.44,8.3,"11",5,11.75,"Buena"
"7735",1668859200,13,91,0.003,9.11,8.5,"11",6,12.625,"Buena"
"7736",1668862800,14,91,0.003,8.82,6.9,"11",7,13.5,"Buena"
"7737",1668866400,12,91,0.006,8.69,7.6,"11",8,13.625,"Buena"
"7741",1668880800,10,90,0.1,8.82,5.8,"11",12,11.875,"Buena"
"7742",1668884400,11,90,0.154,9.25,6.1,"11",13,11.625,"Buena"
"7743",1668888000,11,90,0.118,9.01,6.5,"11",14,11.375,"Buena"
"7744",1668891600,11,90,0.095,8.4,7.2,"11",15,11,"Buena"
"7745",1668895200,12,90,0.067,8.17,6.3,"11",16,11,"Buena"
"7746",1668898800,11,90,0.038,8.07,6.8,"11",17,10.875,"Buena"
"7747",1668902400,11,90,0.008,7.7,6.9,"11",18,10.875,"Buena"
"7751",1668916800,15,89,0.003,7.03,6.7,"11",22,12.75,"Buena"
"7752",1668920400,13,89,0.003,6.99,6,"11",23,13,"Buena"
"7753",1668924000,12,90,0.003,6.69,6.7,"11",0,13,"Buena"
"7754",1668927600,13,90,0.003,6.28,6,"11",1,13.25,"Buena"
"7755",1668931200,14,90,0.003,6.01,5.9,"11",2,13.625,"Buena"
"7756",1668934800,13,90,0.003,6.04,6.7,"11",3,13.75,"Buena"
"7757",1668938400,15,90,0.003,6.09,4.6,"11",4,13.75,"Buena"
"7758",1668942000,15,90,0.003,6.15,4.3,"11",5,13.75,"Buena"
"7759",1668945600,16,90,0.003,6.09,4,"11",6,13.875,"Buena"
"7766",1668970800,14,89,0.092,6.67,4.2,"11",13,14,"Buena"
"7767",1668974400,14,89,0.082,6.81,3.4,"11",14,13.75,"Buena"
"7768",1668978000,12,89,0.049,6.87,3.4,"11",15,13.5,"Buena"
"7769",1668981600,12,89,0.04,6.66,3.9,"11",16,13.25,"Buena"
"7770",1668985200,12,89,0.034,6.59,3.9,"11",17,13,"Buena"
"7771",1668988800,11,90,0.01,6.48,4,"11",18,12.75,"Buena"
"7772",1668992400,12,90,0.003,6.35,3.5,"11",19,12.625,"Buena"
"7773",1668996000,12,90,0.003,6.25,3.8,"11",20,12.375,"Buena"
"7774",1668999600,11,90,0.003,6.04,4.2,"11",21,12,"Buena"
"7775",1669003200,10,90,0.003,6.08,3.2,"11",22,11.5,"Buena"
"7776",1669006800,11,90,0.003,6.07,3,"11",23,11.375,"Buena"
"7777",1669010400,12,90,0.003,6.01,4.8,"11",0,11.375,"Buena"
"7779",1669017600,14,91,0.003,5.85,4.7,"11",2,12,"Buena"
"7780",1669021200,14,91,0.003,5.83,5,"11",3,12.25,"Buena"
"7781",1669024800,15,91,0.003,5.82,4.7,"11",4,12.625,"Buena"
"7782",1669028400,15,91,0.003,5.87,4.8,"11",5,13.125,"Buena"
"7783",1669032000,16,91,0.003,5.84,4.6,"11",6,13.875,"Buena"
"7784",1669035600,14,91,0.003,5.9,4.7,"11",7,14.25,"Buena"
"7785",1669039200,13,91,0.019,5.94,5.3,"11",8,14.375,"Buena"
"7788",1669050000,9,90,0.14,7.33,4.4,"11",11,13.375,"Buena"
"7789",1669053600,8,89,0.156,8.02,4.6,"11",12,12.5,"Buena"
"7790",1669057200,8,86,0.16,8.86,4.7,"11",13,11.625,"Buena"
"7791",1669060800,8,82,0.103,9.32,4.1,"11",14,10.625,"Buena"
"7793",1669068000,7,79,0.089,10.39,4.1,"11",16,9.28571428571429,"Buena"
"7794",1669071600,9,81,0.053,10.2,5,"11",17,8.71428571428571,"Buena"
"7795",1669075200,9,84,0.008,9.82,2.9,"11",18,8.28571428571429,"Buena"
"7796",1669078800,7,87,0.003,9.52,1.8,"11",19,8,"Buena"
"7797",1669082400,8,88,0.003,9.5,2.6,"11",20,8,"Buena"
"7798",1669086000,7,89,0.003,9.53,1.8,"11",21,7.85714285714286,"Buena"
"7799",1669089600,6,89,0.003,9.55,1.7,"11",22,7.57142857142857,"Buena"
"7800",1669093200,6,90,0.003,9.32,2.2,"11",23,7.375,"Buena"
"7801",1669096800,6,90,0.003,9.14,2.8,"11",0,7.25,"Buena"
"7802",1669100400,7,90,0.003,8.99,2.9,"11",1,7,"Buena"
"7803",1669104000,6,90,0.003,8.9,2.8,"11",2,6.625,"Buena"
"7804",1669107600,6,90,0.003,8.91,2,"11",3,6.5,"Buena"
"7805",1669111200,6,91,0.003,8.94,2,"11",4,6.25,"Buena"
"7806",1669114800,8,91,0.003,8.96,3.4,"11",5,6.375,"Buena"
"7807",1669118400,13,91,0.003,9.1,4.6,"11",6,7.25,"Buena"
"7808",1669122000,10,91,0.003,9.18,3.8,"11",7,7.75,"Buena"
"7809",1669125600,6,91,0.018,9.31,2.7,"11",8,7.75,"Buena"
"7810",1669129200,6,91,0.069,10.08,1.4,"11",9,7.625,"Buena"
"7811",1669132800,8,90,0.152,11.23,1.7,"11",10,7.875,"Buena"
"7812",1669136400,9,85,0.225,12.35,3.3,"11",11,8.25,"Buena"
"7813",1669140000,8,80,0.189,13,4.1,"11",12,8.5,"Buena"
"7814",1669143600,7,82,0.18,12.99,5.6,"11",13,8.375,"Buena"
"7815",1669147200,8,79,0.201,13.79,5,"11",14,7.75,"Buena"
"7816",1669150800,13,74,0.136,14.54,2.5,"11",15,8.125,"Buena"
"7817",1669154400,13,73,0.087,14.56,1.2,"11",16,9,"Buena"
"7818",1669158000,10,74,0.057,14.71,1.3,"11",17,9.5,"Buena"
"7819",1669161600,13,77,0.012,14.41,1.7,"11",18,10.125,"Buena"
"7820",1669165200,13,77,0.003,14.1,1.8,"11",19,10.625,"Buena"
"7821",1669168800,10,79,0.002,13.86,4.5,"11",20,10.875,"Buena"
"7822",1669172400,7,86,0.003,13.13,5.9,"11",21,10.875,"Buena"
"7823",1669176000,9,89,0.003,12.73,7.6,"11",22,11,"Buena"
"7824",1669179600,10,89,0.003,12.7,7.2,"11",23,10.625,"Buena"
"7825",1669183200,12,89,0.003,12.74,7.6,"11",0,10.5,"Buena"
"7826",1669186800,13,88,0.003,12.81,7.9,"11",1,10.875,"Buena"
"7827",1669190400,13,88,0.003,12.77,6.9,"11",2,10.875,"Buena"
"7828",1669194000,13,88,0.003,12.7,6.3,"11",3,10.875,"Buena"
"7829",1669197600,12,88,0.003,12.69,5.6,"11",4,11.125,"Buena"
"7830",1669201200,9,88,0.003,12.74,1.4,"11",5,11.375,"Buena"
"7831",1669204800,8,89,0.003,12.38,2.7,"11",6,11.25,"Buena"
"7832",1669208400,6,89,0.003,12.21,1.5,"11",7,10.75,"Buena"
"7833",1669212000,5,90,0.01,12.3,2.2,"11",8,9.875,"Buena"
"7834",1669215600,6,90,0.051,12.55,2.7,"11",9,9,"Buena"
"7835",1669219200,6,90,0.089,13.07,2.1,"11",10,8.125,"Buena"
"7836",1669222800,6,87,0.178,14.22,3.1,"11",11,7.25,"Buena"
"7850",1669273200,10,86,0.003,15.22,5.9,"11",1,6.33333333333333,"Buena"
"7851",1669276800,7,87,0.003,15.13,1.2,"11",2,6.42857142857143,"Buena"
"7852",1669280400,5,89,0.003,14.71,1.8,"11",3,6.42857142857143,"Buena"
"7853",1669284000,5,89,0.003,14.66,0.8,"11",4,6.42857142857143,"Buena"
"7854",1669287600,5,90,0.003,14.66,1.8,"11",5,6.42857142857143,"Buena"
"7863",1669320000,19,44,0.502,27.28,2.1,"11",14,11,"Buena"
"7864",1669323600,29,42,0.412,28.45,7.6,"11",15,13.5714285714286,"Buena"
"7865",1669327200,26,45,0.184,28.26,7.3,"11",16,15.125,"Buena"
"7866",1669330800,22,57,0.098,25.9,6.3,"11",17,17.125,"Buena"
"7867",1669334400,19,66,0.018,23.45,6.5,"11",18,18.625,"Buena"
"7868",1669338000,11,75,0.002,21.01,4.5,"11",19,19,"Buena"
"7869",1669341600,6,82,0.002,18.92,6.4,"11",20,18.25,"Buena"
"7870",1669345200,6,83,0.003,18.24,7.4,"11",21,17.25,"Buena"
"7871",1669348800,6,84,0.003,17.42,6.9,"11",22,15.625,"Buena"
"7872",1669352400,7,83,0.002,16.99,7.5,"11",23,12.875,"Buena"
"7873",1669356000,8,80,0.003,17.21,7.8,"11",0,10.625,"Buena"
"7874",1669359600,10,75,0.002,17.14,7.8,"11",1,9.125,"Buena"
"7875",1669363200,12,69,0.002,17,5.3,"11",2,8.25,"Buena"
"7876",1669366800,11,65,0.002,16.86,6.7,"11",3,8.25,"Buena"
"7877",1669370400,13,62,0.002,16.6,5.3,"11",4,9.125,"Buena"
"7878",1669374000,12,65,0.002,16.41,5.1,"11",5,9.875,"Buena"
"7879",1669377600,13,60,0.002,16.06,4.9,"11",6,10.75,"Buena"
"7880",1669381200,11,66,0.002,15.38,4.7,"11",7,11.25,"Buena"
"7881",1669384800,9,69,0.006,14.82,4.5,"11",8,11.375,"Buena"
"7882",1669388400,7,70,0.03,15.14,5.6,"11",9,11,"Buena"
"7883",1669392000,7,59,0.081,15.98,4.9,"11",10,10.375,"Buena"
"7884",1669395600,8,52,0.145,16.89,4.7,"11",11,10,"Buena"
"7885",1669399200,9,52,0.156,17.6,3.8,"11",12,9.5,"Buena"
"7886",1669402800,11,52,0.147,17.77,4.1,"11",13,9.375,"Buena"
"7887",1669406400,11,57,0.107,17.11,4,"11",14,9.125,"Buena"
"7888",1669410000,9,61,0.093,16.92,3.7,"11",15,8.875,"Buena"
"7889",1669413600,8,65,0.065,16.14,4.4,"11",16,8.75,"Buena"
"7890",1669417200,7,68,0.028,15.63,3.7,"11",17,8.75,"Buena"
"7891",1669420800,6,70,0.006,14.86,5.3,"11",18,8.625,"Buena"
"7892",1669424400,7,81,0.002,13.01,6.2,"11",19,8.5,"Buena"
"7893",1669428000,6,87,0.003,12.2,7.4,"11",20,8.125,"Buena"
"7894",1669431600,7,88,0.003,11.93,6,"11",21,7.625,"Buena"
"7895",1669435200,6,89,0.003,11.93,4.6,"11",22,7,"Buena"
"7896",1669438800,5,89,0.003,12,4.3,"11",23,6.5,"Buena"
"7897",1669442400,5,89,0.003,12.37,4.4,"11",0,6.125,"Buena"
"7898",1669446000,5,88,0.003,12.66,5.8,"11",1,5.875,"Buena"
"7899",1669449600,6,83,0.004,13.34,4.7,"11",2,5.875,"Buena"
"7900",1669453200,6,82,0.004,12.65,7.7,"11",3,5.75,"Buena"
"7901",1669456800,7,85,0.002,11.74,8.4,"11",4,5.875,"Buena"
"7902",1669460400,7,85,0.002,11.29,6.6,"11",5,5.875,"Buena"
"7903",1669464000,6,84,0.001,11.27,0.6,"11",6,5.875,"Buena"
"7904",1669467600,6,87,0.002,10.79,4,"11",7,6,"Buena"
"7905",1669471200,6,87,0.018,11.07,6.3,"11",8,6.125,"Buena"
"7906",1669474800,7,81,0.195,12.82,7.7,"11",9,6.375,"Buena"
"7907",1669478400,9,73,0.347,14.54,7.3,"11",10,6.75,"Buena"
"7908",1669482000,12,65,0.479,16.31,4.9,"11",11,7.5,"Buena"
"7909",1669485600,15,56,0.555,18.25,4,"11",12,8.5,"Buena"
"7910",1669489200,20,51,0.572,19.3,6.5,"11",13,10.125,"Buena"
"7911",1669492800,23,48,0.524,20.53,5.7,"11",14,12.25,"Buena"
"7912",1669496400,27,49,0.427,21.1,8.5,"11",15,14.875,"Buena"
"7913",1669500000,27,52,0.298,21.41,9,"11",16,17.5,"Buena"
"7914",1669503600,26,55,0.138,20.73,8.6,"11",17,19.875,"Buena"
"7915",1669507200,24,64,0.013,18.18,6.2,"11",18,21.75,"Buena"
"7916",1669510800,13,67,0.001,16.63,6.9,"11",19,21.875,"Buena"
"7917",1669514400,12,68,0.001,14.85,10.1,"11",20,21.5,"Buena"
"7918",1669518000,7,68,0.001,13.53,2.9,"11",21,19.875,"Buena"
"7919",1669521600,7,66,0.001,12.79,2.1,"11",22,17.875,"Buena"
"7920",1669525200,6,68,0.001,11.86,1.9,"11",23,15.25,"Buena"
"7921",1669528800,7,62,0.001,11.71,3.8,"11",0,12.75,"Buena"
"7922",1669532400,7,64,0.001,11.32,4.6,"11",1,10.375,"Buena"
"7923",1669536000,6,71,0.001,9.85,1,"11",2,8.125,"Buena"
"7924",1669539600,6,73,0.001,9.25,1.5,"11",3,7.25,"Buena"
"7925",1669543200,6,74,0.001,8.97,1.8,"11",4,6.5,"Buena"
"7926",1669546800,6,74,0.001,8.75,1.4,"11",5,6.375,"Buena"
"7927",1669550400,6,74,0.001,8.36,1.1,"11",6,6.25,"Buena"
"7928",1669554000,5,78,0.001,7.79,1.6,"11",7,6.125,"Buena"
"7929",1669557600,5,79,0.024,7.87,1.8,"11",8,5.875,"Buena"
"7930",1669561200,6,58,0.211,14.07,2.6,"11",9,5.75,"Buena"
"7931",1669564800,9,34,0.368,18.74,5.4,"11",10,6.125,"Buena"
"7932",1669568400,12,22,0.493,23.15,3.6,"11",11,6.875,"Buena"
"7933",1669572000,14,16,0.571,26.52,4.2,"11",12,7.875,"Buena"
"7934",1669575600,15,13,0.585,27.29,5.2,"11",13,9,"Buena"
"7935",1669579200,24,11,0.536,29.12,3.5,"11",14,11.25,"Buena"
"7936",1669582800,35,10,0.437,30.17,2.6,"11",15,15,"Buena"
"7937",1669586400,28,15,0.308,29.76,4.9,"11",16,17.875,"Buena"
"7938",1669590000,27,17,0.142,28.95,2.6,"11",17,20.5,"Buena"
"7939",1669593600,15,24,0.011,23.41,5.5,"11",18,21.25,"Buena"
"7940",1669597200,16,29,0.001,20.14,7.9,"11",19,21.75,"Buena"
"7941",1669600800,9,33,0.001,18.07,2.7,"11",20,21.125,"Buena"
"7942",1669604400,7,42,0,15.8,1.6,"11",21,20.125,"Buena"
"7943",1669608000,6,49,0.001,14.85,2.9,"11",22,17.875,"Buena"
"7944",1669611600,5,57,0.001,13.26,0.5,"11",23,14.125,"Buena"
"7945",1669615200,7,58,0.001,13.11,3.1,"11",0,11.5,"Buena"
"7946",1669618800,7,64,0.001,12.2,1.3,"11",1,9,"Buena"
"7947",1669622400,6,67,0.001,11.4,1.3,"11",2,7.875,"Buena"
"7948",1669626000,7,69,0.001,10.95,0.7,"11",3,6.75,"Buena"
"7949",1669629600,6,74,0.001,10.23,1.3,"11",4,6.375,"Buena"
"7950",1669633200,7,73,0.001,10.33,2.4,"11",5,6.375,"Buena"
"7951",1669636800,7,72,0.001,10.46,0.7,"11",6,6.5,"Buena"
"7952",1669640400,5,76,0.001,9.76,0.4,"11",7,6.5,"Buena"
"7953",1669644000,6,74,0.022,10.46,1.2,"11",8,6.375,"Buena"
