"","date","O3","RH","SR","TOUT","WSR","MONTH","HORA","O3P","CALIDAD"
"13469",-61424396604,19,65,0.001,25.1,9.7,"07",5,23.75,"Buena"
"13470",-61424393004,18,66,0.001,24.74,8,"07",6,22.75,"Buena"
"13471",-61424389404,14,66,0.057,24.61,7.9,"07",7,21.25,"Buena"
"13472",-61424385804,14,65,0.187,25.04,6.8,"07",8,19.5,"Buena"
"13473",-61424382204,26,62,0.404,26.17,5.8,"07",9,19.125,"Buena"
"13474",-61424378604,39,56,0.603,27.64,6.8,"07",10,21.125,"Buena"
"13475",-61424375004,53,49,0.761,29.22,7.2,"07",11,25.375,"Aceptable"
"13476",-61424371404,64,45,0.881,30.5,8.3,"07",12,30.875,"Aceptable"
"13477",-61424367804,57,40,0.93,31.9,9.3,"07",13,35.625,"Aceptable"
"13478",-61424364204,45,28,0.951,34.1,14,"07",14,39,"Buena"
"13479",-61424360604,42,25,0.887,35.41,15.4,"07",15,42.5,"Buena"
"13480",-61424357004,41,20,0.752,36.44,16.7,"07",16,45.875,"Buena"
"13481",-61424353404,39,12,0.565,37.23,17.2,"07",17,47.5,"Buena"
"13482",-61424349804,37,10,0.289,37.07,16.9,"07",18,47.25,"Buena"
"13483",-61424346204,37,9,0.05,36.51,15.2,"07",19,45.25,"Buena"
"13484",-61424342604,32,14,0.008,34.7,11.4,"07",20,41.25,"Buena"
"13485",-61424339004,25,20,0.001,33.51,10.9,"07",21,37.25,"Buena"
"13486",-61424335404,22,35,0.001,31.42,12,"07",22,34.375,"Buena"
"13487",-61424331804,20,46,0.001,29.33,15.9,"07",23,31.625,"Buena"
"13488",-61424328204,19,51,0.001,28.12,13.3,"07",0,28.875,"Buena"
"13489",-61424324604,18,55,0.001,27.31,11.1,"07",1,26.25,"Buena"
"13490",-61424321004,19,60,0.001,26.46,12,"07",2,24,"Buena"
"13491",-61424317404,18,64,0.001,25.59,10.9,"07",3,21.625,"Buena"
"13492",-61424313804,15,69,0.001,24.87,9.6,"07",4,19.5,"Buena"
"13493",-61424310204,15,73,0.001,24.09,8.4,"07",5,18.25,"Buena"
"13494",-61424306604,9,75,0.001,23.86,6.3,"07",6,16.625,"Buena"
"13495",-61424303004,8,75,0.035,24,3.6,"07",7,15.125,"Buena"
"13496",-61424299404,13,71,0.114,24.67,5.3,"07",8,14.375,"Buena"
"13497",-61424295804,21,65,0.398,26.01,6.3,"07",9,14.75,"Buena"
"13498",-61424292204,31,57,0.601,27.84,6.7,"07",10,16.25,"Buena"
"13499",-61424288604,35,54,0.747,28.87,8.6,"07",11,18.375,"Buena"
"13500",-61424285004,65,48,0.877,30.31,10.9,"07",12,24.625,"Aceptable"
"13501",-61424281404,47,42,0.932,31.58,12.4,"07",13,28.625,"Buena"
"13502",-61424277804,41,32,0.948,33.75,13.9,"07",14,32.625,"Buena"
"13503",-61424274204,44,32,0.877,34.79,12.4,"07",15,37.125,"Buena"
"13504",-61424270604,43,27,0.746,35.92,13.7,"07",16,40.875,"Buena"
"13505",-61424267004,41,23,0.57,36.66,12.8,"07",17,43.375,"Buena"
"13506",-61424263404,38,22,0.286,36.67,13.9,"07",18,44.25,"Buena"
"13507",-61424259804,34,21,0.044,36.09,13.6,"07",19,44.125,"Buena"
"13508",-61424256204,30,24,0.007,34.94,11,"07",20,39.75,"Buena"
"13509",-61424252604,25,24,0.001,34.23,9.8,"07",21,37,"Buena"
"13510",-61424249004,23,35,0.001,32.5,11,"07",22,34.75,"Buena"
"13511",-61424245404,20,46,0.001,30.88,11.9,"07",23,31.75,"Buena"
"13512",-61424241804,19,54,0.001,29.17,13.8,"07",0,28.75,"Buena"
"13513",-61424238204,19,57,0.001,28.22,11.9,"07",1,26,"Buena"
"13514",-61424234604,19,59,0.001,27.5,10.7,"07",2,23.625,"Buena"
"13515",-61424231004,18,62,0.001,26.68,9.3,"07",3,21.625,"Buena"
"13516",-61424227404,11,65,0.001,25.87,9.6,"07",4,19.25,"Buena"
"13517",-61424223804,8,68,0.001,25.19,7,"07",5,17.125,"Buena"
"13518",-61424220204,7,70,0.001,24.81,4.5,"07",6,15.125,"Buena"
"13519",-61424216604,9,70,0.043,24.91,4.3,"07",7,13.75,"Buena"
"13520",-61424213004,12,66,0.192,25.73,6.4,"07",8,12.875,"Buena"
"13521",-61424209404,18,61,0.399,26.79,7.2,"07",9,12.75,"Buena"
"13522",-61424205804,29,54,0.598,28.62,6.9,"07",10,14,"Buena"
"13523",-61424202204,36,49,0.75,29.77,8.8,"07",11,16.25,"Buena"
"13524",-61424198604,60,44,0.879,30.9,10.3,"07",12,22.375,"Aceptable"
"13525",-61424195004,76,39,0.93,32.25,12.1,"07",13,30.875,"Aceptable"
"13526",-61424191404,52,29,0.945,34.29,13,"07",14,36.5,"Aceptable"
"13527",-61424187804,49,27,0.876,35.43,12,"07",15,41.5,"Buena"
"13528",-61424184204,48,25,0.735,36.13,11.4,"07",16,46,"Buena"
"13529",-61424180604,40,19,0.573,37.05,12.8,"07",17,48.75,"Buena"
"13530",-61424177004,38,17,0.286,37.05,12.9,"07",18,49.875,"Buena"
"13531",-61424173404,34,17,0.049,36.35,15,"07",19,49.625,"Buena"
"13532",-61424169804,30,20,0.008,34.98,11.9,"07",20,45.875,"Buena"
"13533",-61424166204,20,24,0.001,33.67,8.9,"07",21,38.875,"Buena"
"13534",-61424162604,25,34,0.001,32.15,9.6,"07",22,35.5,"Buena"
"13535",-61424159004,23,38,0.001,30.83,10.3,"07",23,32.25,"Buena"
"13536",-61424155404,26,39,0.001,29.99,12.4,"07",0,29.5,"Buena"
"13537",-61424151804,24,44,0.001,29.02,8.9,"07",1,27.5,"Buena"
"13538",-61424148204,20,51,0.001,27.53,10.4,"07",2,25.25,"Buena"
"13539",-61424144604,17,56,0.001,26.62,9.3,"07",3,23.125,"Buena"
"13540",-61424141004,20,58,0.001,26.17,7.6,"07",4,21.875,"Buena"
"13541",-61424137404,18,61,0.001,25.41,7.6,"07",5,21.625,"Buena"
"13542",-61424133804,9,66,0.001,24.6,6.2,"07",6,19.625,"Buena"
"13543",-61424130204,9,69,0.043,24.28,6.8,"07",7,17.875,"Buena"
"13544",-61424126604,12,66,0.19,25.17,5.6,"07",8,16.125,"Buena"
"13545",-61424123004,23,62,0.398,26.15,6.8,"07",9,16,"Buena"
"13546",-61424119404,35,56,0.593,27.95,6.2,"07",10,17.875,"Buena"
"13547",-61424115804,47,50,0.749,29.53,8,"07",11,21.625,"Buena"
"13548",-61424112204,65,44,0.862,30.87,9.8,"07",12,27.25,"Aceptable"
"13549",-61424108604,87,41,0.911,32.09,10.4,"07",13,35.875,"Aceptable"
"13550",-61424105004,77,35,0.925,33.97,10.7,"07",14,44.375,"Aceptable"
"13551",-61424101404,50,30,0.864,35.2,13,"07",15,49.5,"Buena"
"13552",-61424097804,41,25,0.745,36.47,13.5,"07",16,53.125,"Aceptable"
"13553",-61424094204,38,21,0.567,37.5,12.2,"07",17,55,"Aceptable"
"13554",-61424090604,33,19,0.174,36.77,15.1,"07",18,54.75,"Aceptable"
"13555",-61424087004,32,20,0.041,35.74,14.5,"07",19,52.875,"Aceptable"
"13556",-61424083404,28,24,0.008,34.66,11.3,"07",20,48.25,"Buena"
"13557",-61424079804,21,40,0.001,32.24,14.6,"07",21,40,"Buena"
"13558",-61424076204,20,42,0.001,31.27,9.4,"07",22,32.875,"Buena"
"13559",-61424072604,19,47,0.001,30.28,9.7,"07",23,29,"Buena"
"13560",-61424069004,19,51,0.001,29.33,8.6,"07",0,26.25,"Buena"
"13561",-61424065404,19,55,0.001,28.32,9.8,"07",1,23.875,"Buena"
"13563",-61424058204,18,61,0.001,26.66,9,"07",3,20.5714285714286,"Buena"
"13564",-61424054604,16,64,0.001,25.89,8.2,"07",4,18.8571428571429,"Buena"
"13565",-61424051004,10,67,0.001,24.92,6.6,"07",5,17.2857142857143,"Buena"
"13566",-61424047404,8,68,0.001,24.62,7.2,"07",6,15.5714285714286,"Buena"
"13567",-61424043804,10,69,0.034,24.27,7.2,"07",7,14.2857142857143,"Buena"
"13568",-61424040204,13,67,0.118,24.83,5.2,"07",8,13.4285714285714,"Buena"
"13569",-61424036604,19,62,0.377,26.09,6,"07",9,13.4285714285714,"Buena"
"13570",-61424033004,27,57,0.574,27.56,7.1,"07",10,15.125,"Buena"
"13571",-61424029404,37,54,0.67,28.54,8.3,"07",11,17.5,"Buena"
"13572",-61424025804,54,48,0.851,30.1,9.9,"07",12,22.25,"Aceptable"
"13573",-61424022204,87,44,0.907,31.54,10.1,"07",13,31.875,"Aceptable"
"13574",-61424018604,58,35,0.926,33.56,14.1,"07",14,38.125,"Aceptable"
"13575",-61424015004,43,30,0.865,34.8,15,"07",15,42.25,"Buena"
"13576",-61424011404,40,27,0.733,35.68,17.5,"07",16,45.625,"Buena"
"13577",-61424007804,37,24,0.558,36.39,16.4,"07",17,47.875,"Buena"
"13578",-61424004204,32,17,0.278,36.9,17.5,"07",18,48.5,"Buena"
"13579",-61424000604,29,16,0.047,36.4,14.4,"07",19,47.5,"Buena"
"13580",-61423997004,25,18,0.008,34.82,11.9,"07",20,43.875,"Buena"
"13581",-61423993404,21,31,0.001,33.07,14.8,"07",21,35.625,"Buena"
"13582",-61423989804,20,41,0.001,30.87,14.5,"07",22,30.875,"Buena"
"13583",-61423986204,19,45,0.001,29.32,14.8,"07",23,27.875,"Buena"
"13584",-61423982604,16,50,0.001,28.31,11.5,"07",0,24.875,"Buena"
"13585",-61423979004,17,53,0.001,27.16,12.9,"07",1,22.375,"Buena"
"13586",-61423975404,16,57,0.001,26.33,10.6,"07",2,20.375,"Buena"
"13587",-61423971804,12,62,0,25.3,10.1,"07",3,18.25,"Buena"
"13588",-61423968204,12,65,0,24.52,6.1,"07",4,16.625,"Buena"
"13589",-61423964604,9,66,0,24.17,4.8,"07",5,15.125,"Buena"
"13590",-61423961004,7,66,0.001,24.05,4.4,"07",6,13.5,"Buena"
"13601",-61423921404,38,25,0.576,36.26,9.1,"07",17,52.8333333333333,"Aceptable"
"13602",-61423917804,36,22,0.314,36.48,11.1,"07",18,50.4285714285714,"Buena"
"13603",-61423914204,32,22,0.046,36.04,11.4,"07",19,48.125,"Buena"
"13604",-61423910604,25,24,0.008,34.72,11.3,"07",20,43.375,"Buena"
"13605",-61423907004,21,32,0,33.5,12.8,"07",21,37.125,"Buena"
"13606",-61423903404,26,46,0.001,31,16.8,"07",22,33.25,"Buena"
"13607",-61423899804,26,51,0.001,29.66,14.9,"07",23,30.75,"Buena"
"13608",-61423896204,25,55,0.001,28.48,12,"07",0,28.625,"Buena"
"13609",-61423892604,24,59,0.001,27.53,11.8,"07",1,26.875,"Buena"
"13610",-61423889004,23,63,0.001,26.7,11.3,"07",2,25.25,"Buena"
"13611",-61423885404,19,64,0.001,26.48,7.7,"07",3,23.625,"Buena"
"13612",-61423881804,18,68,0.001,25.67,8,"07",4,22.75,"Buena"
"13613",-61423878204,16,71,0.001,25.02,8,"07",5,22.125,"Buena"
"13614",-61423874604,8,73,0.001,24.73,5.9,"07",6,19.875,"Buena"
"13615",-61423871004,8,72,0.03,24.89,4.1,"07",7,17.625,"Buena"
"13616",-61423867404,13,68,0.178,26.09,2.7,"07",8,16.125,"Buena"
"13617",-61423863804,21,63,0.372,27.4,2.7,"07",9,15.75,"Buena"
"13618",-61423860204,33,56,0.572,29.31,2.7,"07",10,17,"Buena"
"13619",-61423856604,49,49,0.739,30.96,3.8,"07",11,20.75,"Buena"
"13620",-61423853004,74,43,0.855,32.43,9.1,"07",12,27.75,"Aceptable"
"13621",-61423849404,77,39,0.914,33.32,12.7,"07",13,35.375,"Aceptable"
"13622",-61423845804,55,32,0.822,34.38,14.4,"07",14,41.25,"Aceptable"
"13623",-61423842204,44,30,0.736,34.97,13,"07",15,45.75,"Buena"
"13624",-61423838604,35,36,0.424,32.42,13.2,"07",16,48.5,"Buena"
"13625",-61423835004,34,35,0.29,33.21,11.5,"07",17,50.125,"Buena"
"13626",-61423831404,38,33,0.266,34.3,8.6,"07",18,50.75,"Buena"
"13627",-61423827804,35,34,0.051,33.48,7.8,"07",19,49,"Buena"
"13628",-61423824204,32,40,0.011,31.3,8.2,"07",20,43.75,"Buena"
"13629",-61423820604,29,40,0.001,30.96,7.2,"07",21,37.75,"Buena"
"13630",-61423817004,20,41,0.001,31.15,11.9,"07",22,33.375,"Buena"
"13631",-61423813404,24,44,0.001,29.79,12.7,"07",23,30.875,"Buena"
"13632",-61423809804,21,49,0.001,28.79,8.6,"07",0,29.125,"Buena"
"13633",-61423806204,20,53,0.001,28.14,7.2,"07",1,27.375,"Buena"
"13634",-61423802604,14,55,0.001,27.63,7.6,"07",2,24.375,"Buena"
"13635",-61423799004,15,60,0.001,26.79,6.4,"07",3,21.875,"Buena"
"13636",-61423795404,10,63,0.001,26.35,6.1,"07",4,19.125,"Buena"
"13637",-61423791804,14,65,0.001,25.76,3.4,"07",5,17.25,"Buena"
"13638",-61423788204,7,67,0.001,25.45,1.1,"07",6,15.625,"Buena"
"13639",-61423784604,9,67,0.035,25.72,3,"07",7,13.75,"Buena"
"13640",-61423781004,15,64,0.175,26.94,3.3,"07",8,13,"Buena"
"13641",-61423777404,27,61,0.378,27.75,4.5,"07",9,13.875,"Buena"
"13642",-61423773804,40,55,0.576,29.47,3.4,"07",10,17.125,"Buena"
"13643",-61423770204,50,47,0.744,31.18,5.5,"07",11,21.5,"Buena"
"13644",-61423766604,53,41,0.873,32.22,10.4,"07",12,26.875,"Aceptable"
"13645",-61423763004,51,37,0.926,33.28,11.8,"07",13,31.5,"Buena"
"13646",-61423759404,48,32,0.957,34.46,12.1,"07",14,36.625,"Buena"
"13647",-61423755804,45,28,0.838,35.36,13.4,"07",15,41.125,"Buena"
"13648",-61423752204,43,28,0.755,35.16,13.6,"07",16,44.625,"Buena"
"13649",-61423748604,41,30,0.584,34.18,12.7,"07",17,46.375,"Buena"
"13650",-61423745004,40,28,0.248,35.05,11.7,"07",18,46.375,"Buena"
"13651",-61423741404,34,26,0.054,34.59,10.6,"07",19,44.375,"Buena"
"13652",-61423737804,31,26,0.013,34.03,11.1,"07",20,41.625,"Buena"
"13653",-61423734204,28,26,0.001,33.62,10.5,"07",21,38.75,"Buena"
"13654",-61423730604,25,41,0.001,31.59,14.4,"07",22,35.875,"Buena"
"13655",-61423727004,25,47,0.001,30.08,14,"07",23,33.375,"Buena"
"13656",-61423723404,26,50,0.001,29.25,13.8,"07",0,31.25,"Buena"
"13657",-61423719804,24,53,0.001,28.46,10.9,"07",1,29.125,"Buena"
"13658",-61423716204,19,57,0.001,27.65,9.2,"07",2,26.5,"Buena"
"13659",-61423712604,14,61,0.001,26.77,8.5,"07",3,24,"Buena"
"13660",-61423709004,17,61,0.001,25.88,7,"07",4,22.25,"Buena"
"13661",-61423705404,16,63,0.001,25.48,6.1,"07",5,20.75,"Buena"
"13662",-61423701804,10,65,0.001,25.21,5.7,"07",6,18.875,"Buena"
"13663",-61423698204,8,65,0.036,25.07,4.4,"07",7,16.75,"Buena"
"13664",-61423694604,13,64,0.175,25.85,5.4,"07",8,15.125,"Buena"
"13665",-61423691004,18,62,0.362,26.67,7.8,"07",9,14.375,"Buena"
"13666",-61423687404,28,61,0.562,27.31,9,"07",10,15.5,"Buena"
"13667",-61423683804,37,55,0.74,28.74,7.8,"07",11,18.375,"Buena"
"13668",-61423680204,43,47,0.87,30.49,10.4,"07",12,21.625,"Buena"
"13669",-61423676604,43,43,0.926,31.45,13,"07",13,25,"Buena"
"13670",-61423673004,44,37,0.931,32.96,13.3,"07",14,29.25,"Buena"
"13671",-61423669404,41,34,0.843,33.86,13.6,"07",15,33.375,"Buena"
"13672",-61423665804,41,31,0.726,34.13,16.6,"07",16,36.875,"Buena"
"13673",-61423662204,39,32,0.496,34.39,15.8,"07",17,39.5,"Buena"
"13674",-61423658604,32,46,0.112,30.15,17.8,"07",18,40,"Buena"
"13675",-61423655004,24,54,0.079,28.16,14.1,"07",19,38.375,"Buena"
"13676",-61423651404,22,56,0.017,27.97,9,"07",20,35.75,"Buena"
"13677",-61423647804,25,56,0.001,27.67,8.2,"07",21,33.5,"Buena"
"13678",-61423644204,23,62,0.001,26.36,7.1,"07",22,30.875,"Buena"
"13679",-61423640604,24,62,0.001,26.35,8.9,"07",23,28.75,"Buena"
"13680",-61423637004,24,63,0.001,25.97,8,"07",0,26.625,"Buena"
"13681",-61423633404,23,65,0.001,25.65,8,"07",1,24.625,"Buena"
"13690",-61423601004,29,62,0.558,26.52,8.5,"07",10,15.5,"Buena"
"13691",-61423597404,38,54,0.741,28.37,7.8,"07",11,18.7142857142857,"Buena"
"13692",-61423593804,48,48,0.876,29.74,12,"07",12,22.375,"Buena"
"13693",-61423590204,41,39,0.886,31.56,11,"07",13,25.75,"Buena"
"13694",-61423586604,43,37,0.777,32.53,9.6,"07",14,29.5,"Buena"
"13695",-61423583004,43,33,0.897,33.91,10.4,"07",15,33.875,"Buena"
"13696",-61423579404,43,31,0.773,34.39,11.1,"07",16,38,"Buena"
"13697",-61423575804,45,31,0.536,34.59,12,"07",17,41.25,"Buena"
"13698",-61423572204,44,30,0.319,34,16,"07",18,43.125,"Buena"
"13699",-61423568604,42,29,0.045,33.58,15.2,"07",19,43.625,"Buena"
"13700",-61423565004,41,31,0.007,32.63,13.9,"07",20,42.75,"Buena"
"13701",-61423561404,40,33,0.001,31.97,12.4,"07",21,42.625,"Buena"
"13702",-61423557804,38,37,0.001,30.98,11.1,"07",22,42,"Buena"
"13703",-61423554204,33,42,0.001,29.76,11.3,"07",23,40.75,"Buena"
"13704",-61423550604,33,48,0.001,28.27,15.2,"07",0,39.5,"Buena"
"13705",-61423547004,32,52,0.001,27.47,10.2,"07",1,37.875,"Buena"
"13706",-61423543404,29,54,0.001,27.04,7.1,"07",2,36,"Buena"
"13707",-61423539804,15,56,0.001,26.28,7.4,"07",3,32.625,"Buena"
"13708",-61423536204,19,59,0.001,25.5,6.8,"07",4,29.875,"Buena"
"13709",-61423532604,19,63,0.001,24.89,6.1,"07",5,27.25,"Buena"
"13710",-61423529004,19,65,0.001,24.36,5.8,"07",6,24.875,"Buena"
"13711",-61423525404,12,67,0.032,24.12,6.3,"07",7,22.25,"Buena"
"13712",-61423521804,12,65,0.164,24.64,5.6,"07",8,19.625,"Buena"
"13713",-61423518204,22,62,0.362,25.59,5.2,"07",9,18.375,"Buena"
"13714",-61423514604,32,57,0.559,27.11,6.1,"07",10,18.75,"Buena"
"13715",-61423511004,42,51,0.722,28.81,6.6,"07",11,22.125,"Buena"
"13716",-61423507404,45,48,0.844,29.8,8,"07",12,25.375,"Buena"
"13717",-61423503804,83,44,0.909,30.95,8.2,"07",13,33.375,"Aceptable"
"13718",-61423500204,79,39,0.93,32.64,7.1,"07",14,40.875,"Aceptable"
"13719",-61423496604,65,35,0.694,33.93,6.6,"07",15,47.5,"Aceptable"
"13720",-61423493004,51,29,0.752,34.99,10.9,"07",16,52.375,"Aceptable"
"13721",-61423489404,45,21,0.568,35.77,12.2,"07",17,55.25,"Aceptable"
"13722",-61423485804,44,21,0.314,35.75,12.5,"07",18,56.75,"Aceptable"
"13723",-61423482204,39,19,0.048,34.78,16.7,"07",19,56.375,"Aceptable"
"13724",-61423478604,34,20,0.007,33.42,11.9,"07",20,55,"Aceptable"
"13725",-61423475004,32,24,0.001,32.16,13.2,"07",21,48.625,"Buena"
"13726",-61423471404,25,25,0.001,31.17,10.3,"07",22,41.875,"Buena"
"13727",-61423467804,29,29,0.001,30.17,9.3,"07",23,37.375,"Buena"
"13728",-61423464204,30,33,0.001,29.22,9.6,"07",0,34.75,"Buena"
"13729",-61423460604,25,36,0.001,28.26,6.4,"07",1,32.25,"Buena"
"13730",-61423457004,29,40,0.001,27.39,8.1,"07",2,30.375,"Buena"
"13731",-61423453404,28,46,0.001,26.36,5.3,"07",3,29,"Buena"
"13732",-61423449804,28,51,0.001,25.59,7.2,"07",4,28.25,"Buena"
"13733",-61423446204,22,62,0.001,24.49,7.2,"07",5,27,"Buena"
"13734",-61423442604,11,70,0.001,23.7,6.4,"07",6,25.25,"Buena"
"13735",-61423439004,9,72,0.028,23.59,4.7,"07",7,22.75,"Buena"
"13736",-61423435404,11,70,0.103,24.23,4.9,"07",8,20.375,"Buena"
"13737",-61423431804,12,67,0.187,24.95,6.4,"07",9,18.75,"Buena"
"13738",-61423428204,18,62,0.427,25.84,7.1,"07",10,17.375,"Buena"
"13739",-61423424604,29,55,0.714,27.5,5.6,"07",11,17.5,"Buena"
"13740",-61423421004,55,50,0.844,28.86,6.8,"07",12,20.875,"Aceptable"
"13741",-61423417404,68,45,0.903,30.17,9.2,"07",13,26.625,"Aceptable"
"13742",-61423413804,54,37,0.914,32.1,9.7,"07",14,32,"Aceptable"
"13743",-61423410204,47,32,0.874,33.58,10.1,"07",15,36.75,"Buena"
"13744",-61423406604,47,28,0.697,34.89,8.4,"07",16,41.25,"Buena"
"13745",-61423403004,46,24,0.58,35.66,10.6,"07",17,45.5,"Buena"
"13746",-61423399404,42,22,0.339,35.69,13.2,"07",18,48.5,"Buena"
"13747",-61423395804,38,20,0.048,34.97,13.5,"07",19,49.625,"Buena"
"13748",-61423392204,34,18,0.008,34.12,12.3,"07",20,47,"Buena"
"13749",-61423388604,33,30,0.001,32.29,15,"07",21,42.625,"Buena"
"13750",-61423385004,30,34,0.001,30.34,12.6,"07",22,39.625,"Buena"
"13751",-61423381404,36,37,0.001,29.23,13.6,"07",23,38.25,"Buena"
"13752",-61423377804,39,42,0.001,27.69,13.8,"07",0,37.25,"Buena"
"13753",-61423374204,36,44,0.001,26.77,9.4,"07",1,36,"Buena"
"13754",-61423370604,36,45,0.001,25.82,8.6,"07",2,35.25,"Buena"
"13755",-61423367004,38,46,0.001,25.08,7.1,"07",3,35.25,"Buena"
"13756",-61423363404,32,48,0,24.43,5.6,"07",4,35,"Buena"
"13757",-61423359804,23,51,0.001,23.9,5.8,"07",5,33.75,"Buena"
"13758",-61423356204,21,55,0.001,23.46,4.6,"07",6,32.625,"Buena"
"13759",-61423352604,19,57,0.033,23.44,3,"07",7,30.5,"Buena"
"13760",-61423349004,19,55,0.141,24.29,4.2,"07",8,28,"Buena"
"13761",-61423345404,22,55,0.227,24.63,4.3,"07",9,26.25,"Buena"
"13762",-61423341804,32,50,0.493,26.12,4.5,"07",10,25.75,"Buena"
"13763",-61423338204,33,45,0.745,27.79,7.7,"07",11,25.125,"Buena"
"13764",-61423334604,63,41,0.872,29.19,8.8,"07",12,29,"Aceptable"
"13765",-61423331004,63,36,0.913,31.06,11.1,"07",13,34,"Aceptable"
"13766",-61423327404,53,30,0.95,32.78,13,"07",14,38,"Aceptable"
"13767",-61423323804,53,24,0.895,34.16,12.6,"07",15,42.25,"Aceptable"
"13768",-61423320204,51,23,0.791,34.38,16.4,"07",16,46.25,"Buena"
"13769",-61423316604,47,24,0.577,34.11,15.9,"07",17,49.375,"Buena"
"13770",-61423313004,42,27,0.323,33.19,17.1,"07",18,50.625,"Buena"
"13771",-61423309404,36,39,0.069,30.21,17.4,"07",19,51,"Buena"
"13772",-61423305804,33,47,0.01,28.35,16.6,"07",20,47.25,"Buena"
"13773",-61423302204,36,47,0.001,27.47,14.7,"07",21,43.875,"Buena"
"13774",-61423298604,37,49,0.001,26.82,14.2,"07",22,41.875,"Buena"
"13775",-61423295004,36,53,0.001,26,12.1,"07",23,39.75,"Buena"
"13776",-61423291404,35,56,0.001,25.38,9.7,"07",0,37.75,"Buena"
"13777",-61423287804,35,56,0.001,25.13,7.9,"07",1,36.25,"Buena"
"13778",-61423284204,29,56,0.001,24.73,5.6,"07",2,34.625,"Buena"
"13779",-61423280604,26,58,0.001,24,7.2,"07",3,33.375,"Buena"
"13780",-61423277004,18,62,0.001,23.24,7.3,"07",4,31.5,"Buena"
"13781",-61423273404,17,65,0.001,22.76,6.2,"07",5,29.125,"Buena"
"13782",-61423269804,13,68,0.001,22.37,4.7,"07",6,26.125,"Buena"
"13783",-61423266204,13,69,0.031,22.4,4.3,"07",7,23.25,"Buena"
"13784",-61423262604,17,66,0.144,23.15,4.3,"07",8,21,"Buena"
"13785",-61423259004,26,62,0.314,24.26,3.8,"07",9,19.875,"Buena"
"13786",-61423255404,29,58,0.377,25.42,4.6,"07",10,19.875,"Buena"
"13787",-61423251804,37,52,0.679,26.96,5.7,"07",11,21.25,"Buena"
"13788",-61423248204,58,48,0.857,28.29,7.9,"07",12,26.25,"Aceptable"
"13789",-61423244604,61,43,0.913,29.75,9.8,"07",13,31.75,"Aceptable"
"13790",-61423241004,54,36,0.824,31.53,9.3,"07",14,36.875,"Aceptable"
"13791",-61423237404,49,35,0.417,31.72,12.3,"07",15,41.375,"Buena"
"13792",-61423233804,46,33,0.3,32.23,12.1,"07",16,45,"Buena"
"13793",-61423230204,44,31,0.158,32.4,10.4,"07",17,47.25,"Buena"
"13794",-61423226604,44,30,0.274,33.19,13.7,"07",18,49.125,"Buena"
"13795",-61423223004,42,31,0.06,33.15,10.9,"07",19,49.75,"Buena"
"13796",-61423219404,39,35,0.007,31.73,14.7,"07",20,47.375,"Buena"
"13797",-61423215804,30,42,0.001,30.36,14,"07",21,43.5,"Buena"
"13798",-61423212204,29,43,0.001,29.57,12.9,"07",22,40.375,"Buena"
"13799",-61423208604,28,47,0.001,28.74,10.6,"07",23,37.75,"Buena"
"13800",-61423205004,22,52,0.001,27.63,7.6,"07",0,34.75,"Buena"
"13801",-61423201404,20,56,0.001,26.96,6.7,"07",1,31.75,"Buena"
"13802",-61423197804,16,63,0.001,25.74,8.2,"07",2,28.25,"Buena"
"13803",-61423194204,12,66,0.001,25.17,7.2,"07",3,24.5,"Buena"
"13804",-61423190604,12,68,0.001,24.71,5.9,"07",4,21.125,"Buena"
"13805",-61423187004,8,71,0.001,24.26,5.6,"07",5,18.375,"Buena"
"13806",-61423183404,9,73,0.001,23.77,4.8,"07",6,15.875,"Buena"
"13807",-61423179804,8,74,0.018,23.62,4.6,"07",7,13.375,"Buena"
"13808",-61423176204,10,72,0.142,24.18,5.1,"07",8,11.875,"Buena"
"13809",-61423172604,14,68,0.291,25.01,6,"07",9,11.125,"Buena"
"13810",-61423169004,24,62,0.545,26.41,7.6,"07",10,12.125,"Buena"
"13811",-61423165404,33,57,0.734,27.96,8.7,"07",11,14.75,"Buena"
"13812",-61423161804,38,49,0.783,29.57,12.5,"07",12,18,"Buena"
"13813",-61423158204,37,37,0.944,31.83,11.1,"07",13,21.625,"Buena"
"13814",-61423154604,39,35,0.918,32.95,12.7,"07",14,25.375,"Buena"
"13815",-61423151004,37,29,0.718,34.31,10.6,"07",15,29,"Buena"
"13816",-61423147404,37,27,0.476,34.57,11.9,"07",16,32.375,"Buena"
"13817",-61423143804,35,26,0.182,34.11,12.6,"07",17,35,"Buena"
"13818",-61423140204,34,27,0.154,33.89,13.2,"07",18,36.25,"Buena"
"13819",-61423136604,34,27,0.048,33.29,10.9,"07",19,36.375,"Buena"
"13820",-61423133004,30,34,0.01,32.45,9.4,"07",20,35.375,"Buena"
"13821",-61423129404,31,35,0.001,31.82,9.6,"07",21,34.625,"Buena"
"13822",-61423125804,30,38,0.001,31.19,9.5,"07",22,33.5,"Buena"
"13823",-61423122204,28,44,0.001,29.71,8.5,"07",23,32.375,"Buena"
"13824",-61423118604,29,49,0.001,29.47,11.9,"07",0,31.375,"Buena"
"13825",-61423115004,26,52,0.001,28.74,9.5,"07",1,30.25,"Buena"
"13826",-61423111404,22,61,0.001,27.21,10.1,"07",2,28.75,"Buena"
"13827",-61423107804,22,63,0.001,26.71,9.8,"07",3,27.25,"Buena"
"13828",-61423104204,19,66,0.001,26.12,8.1,"07",4,25.875,"Buena"
